deathscases10k,pctpov,pctmale,pctwhite,pctblack,pctasian,pcthispanic,pct_highschool_or_less,pct_Adults_with_Diabetes,pct_Adults_with_Obesity
296.819788,14.1,48.39877471,91.833752,4.1504223,0.44903927,1.5269656,52.59025097,13,37
176.251271,10.4,49.14516608,81.453359,2.0450911,1.4273179,13.782074,56.85076427,11,35
247.1987419,12.5,48.95082858,63.42271,5.8011409,3.6193971,25.406411,43.9690485,12,31
267.3673269,14.9,49.47173898,80.415303,4.058921,1.2935784,12.870303,49.1582613,11,30
201.1972065,14.2,48.9732897,90.551096,4.5097832,0.62904702,2.0666175,48.83371449,12,38
125.0744491,16.8,51.39132982,93.392402,2.38967,0.62487796,2.1797501,55.77328873,11,34
237.6569038,14.2,49.44932826,90.040928,5.7244562,0.76886243,1.556698,53.13841057,12,33
348.1568169,14.4,48.97235083,95.744449,0.79615768,0.60360869,1.6572194,66.79918575,18,41
327.7076847,11.5,49.53895709,65.058672,13.519795,2.5072711,16.588105,45.48200417,9,33
317.4559243,6.2,48.66836269,75.340331,9.3604423,7.9407051,5.3226873,29.15655184,8,26
213.1287298,11.1,48.32236842,90.970397,1.6173245,3.316886,2.933114,49.51164627,10,30
258.8899568,9.1,49.19637672,75.939858,5.4628011,2.9241454,13.846795,43.59519768,11,32
467.3283706,13.9,50.26404488,92.332268,2.4131836,0.42488719,3.6000133,61.73800564,13,40
191.7489831,8.5,50.56026355,95.136434,0.91679487,0.50716312,2.1240165,59.95598125,7,27
263.4073601,24.9,47.3173423,34.35111,40.686038,7.5706787,15.167177,47.91257572,11,28
229.1666667,10,50.71782311,79.790103,5.5727389,1.3963134,11.429746,41.35118771,13,32
240.1372213,14.3,49.8435808,96.474552,0.58356393,0.37901576,1.3596439,59.051548,11,30
313.4194704,12.7,51.24061182,90.591061,2.9204531,0.5412939,4.7773235,57.3130579,14,32
227.032735,10.6,49.56092748,94.787866,1.0853478,0.70054266,2.3951653,58.98033333,9,34
167.0447515,12.4,52.26092601,94.152963,2.8910644,0.54089138,1.5523583,61.55676842,12,38
205.4794521,13.4,52.31428101,92.604184,3.6237851,0.37885027,1.9436667,58.1418972,15,30
379.3774319,12.3,50.42006455,96.242827,0.51738154,0.35477593,1.7122867,55.13267803,12,34
303.1887088,14.2,49.62588622,96.072417,0.73841475,0.50045382,1.3419032,54.93257332,13,36
145.2784504,11.3,54.35301998,84.555095,6.0779277,1.795244,6.0087081,52.22291088,8,34
199.6601529,13.8,49.43237233,95.94273,1.1216011,0.41938126,1.0923419,57.82409573,16,40
189.9592944,12.7,50.05316725,96.759331,0.46584639,0.49116411,1.1544888,52.55532122,11,30
146.4177937,9.3,49.12320469,92.026854,3.1893551,1.136265,1.7502146,44.19457245,13,34
98.41443412,11.6,52.96434979,90.293705,3.0969655,0.64552617,4.6805523,53.30651188,13,31
218.7968758,10,48.91717602,93.772018,2.4639843,0.96431654,1.2409764,42.55478382,12,31
368.4879288,10.5,50.17747541,95.537233,0.85410038,0.47696517,1.9041633,54.20670652,12,34
179.9596272,10,49.43817718,82.878512,5.7186134,1.463617,7.9079047,49.68649864,11,32
224.7191011,7.6,48.30931777,91.479784,1.2312689,2.1953175,3.1943101,28.49484348,8,23
195.9398041,8,48.32815618,88.094175,1.8338714,2.6601816,5.3197525,35.82087135,10,30
34.68208092,8.6,49.39182477,85.581887,3.6999345,1.8596593,5.958179,28.1031785,8,25
228.5142334,16.2,48.69545532,60.871363,8.661592,4.3000609,23.424421,45.21205139,10,29
252.1195895,9.4,48.44387735,90.941441,1.2442641,1.9876525,3.2921486,27.91036415,8,24
196.0784314,22.5,48.35988754,68.933624,27.504992,0.39933175,1.5402796,52.37761307,16,37
145.2599388,16.1,48.31553533,65.947074,24.78911,1.0973961,5.8553372,44.7862587,14,36
176.1252446,26.8,52.69010446,22.228463,72.469956,0.61776931,3.5942942,66.05735779,17,40
232.2880372,15.2,48.14746461,77.232373,15.975998,0.98013785,3.9235443,45.92781353,14,34
417.9728318,25.9,48.09807356,36.098075,59.803855,0.52539404,2.2276707,52.17933846,19,37
206.185567,26.2,47.69325502,50.904697,43.719211,0.9189087,2.5577871,55.57423973,19,39
109.5347382,11.1,49.00299393,68.150383,17.528018,1.2828869,11.159685,29.49095964,9,24
121.2717142,12.2,49.67049767,63.565683,23.870261,2.5853608,6.8840429,40.08953953,13,35
247.8314746,18.4,47.81680441,54.256201,40.055096,0.31680441,3.8705233,50.00000191,16,39
132.6336666,14.7,48.3864451,64.945245,26.414308,1.7375987,5.0942954,31.05973911,10,27
260.2965404,20.5,48.68600862,72.742563,20.352851,0.56238831,4.4728268,54.42831421,18,43
200.2670227,21.1,48.15044495,58.519113,36.681032,0.43409509,2.1022605,57.20762825,16,36
261.130137,22.5,48.64929842,60.322595,32.508633,0.53765792,4.3493465,64.68689156,17,38
404.3715847,23.4,49.10385757,48.038575,46.872404,0.76261126,3.1661723,58.04616547,16,40
281.9067145,21.2,48.14391928,57.01009,36.797664,0.46733934,3.3828996,58.86896324,16,42
206.775187,22.3,47.17972516,54.70944,41.193378,0.45058532,2.1062244,52.77976418,15,37
248.3164983,33.8,47.43619073,45.256382,46.968856,0.51635676,2.8530344,63.70800781,23,42
153.2200144,12.2,48.60096983,64.017379,25.194371,1.9340541,5.5749562,37.62428379,10,32
167.6337847,15.5,53.68919119,56.690818,35.091674,0.5175218,6.0439155,53.77693939,18,38
388.5630499,22.9,47.7769842,38.242123,57.008302,0.67404695,2.2453353,55.02951431,21,42
246.8076996,19.1,46.65566485,51.510942,42.668954,1.5170926,2.717883,47.89074326,16,38
201.0178117,18.3,47.32606146,64.43156,30.639851,0.54298062,3.2209352,41.61627197,16,34
134.4871005,12.4,48.494301,68.262374,17.915338,2.5722804,9.2556976,35.73648548,11,29
218.9265537,22.5,46.57694972,59.238631,31.772241,1.2948643,6.2636942,45.33305264,14,36
327.5705187,18.7,51.16014676,40.959123,52.741462,0.51160147,4.1341532,61.5395813,18,42
155.8811959,16.4,48.17999285,77.542448,12.724504,1.3154263,6.0779259,42.85169506,12,31
185.5976244,20.2,50.46425736,43.33989,41.027233,0.82496293,13.213213,55.70862389,18,37
191.7668116,16.4,48.21014758,68.779731,24.164532,0.69978046,4.434992,48.68792248,13,39
160.4891097,14.5,48.50807297,70.042986,21.159573,1.5076536,5.5829313,44.02588177,15,32
224.4389027,19.9,48.33417918,67.877722,24.873869,0.50004479,5.072096,52.90437698,13,36
351.758794,25,51.41173725,32.090771,63.63318,0.39085289,2.5317933,59.95246887,18,40
160.7505677,12.7,48.65709482,74.477345,14.955327,2.1306163,6.2501691,38.54815197,12,32
323.7410072,24.2,45.84554915,38.377526,56.274366,0.63468539,2.9414607,63.08808327,22,44
140.9185804,26,52.19334798,39.177209,50.617468,0.4545799,3.2653987,65.01465225,18,39
190.2748414,19.1,53.69819341,51.764083,45.100957,0.5632306,1.3708821,50.49038315,16,34
251.5946137,18.7,48.78764278,60.207683,29.984424,0.54257531,7.6323986,53.98502159,16,36
118.2980347,18.3,49.19616199,84.149081,7.3213056,0.88549778,5.7455279,44.17738628,13,32
287.9529873,24.2,46.64228035,33.181494,61.61226,0.96625024,2.3627119,45.29391956,18,41
149.9558953,17.5,49.79629733,85.570329,6.822639,2.0274218,3.757894,43.74655914,12,32
127.1636805,16.3,48.31900544,42.136544,47.302064,2.8814983,5.1925339,31.00271797,11,33
279.7202797,16.2,50.70093458,57.909852,24.104361,0.27258566,16.209112,56.96282196,17,38
198.4207329,14.8,48.48480987,68.016618,20.519102,2.4100954,7.0913829,43.60662651,12,32
211.9949266,20.3,48.08472285,44.898227,47.266975,1.4270692,4.0671475,45.34603405,14,38
264.3455835,21.7,47.38051806,64.213789,31.725648,0.35023715,1.6855162,58.71268272,14,39
275.6439223,25.1,47.35019277,31.448081,64.353395,0.80049662,2.1401033,61.49443626,24,42
118.3587585,11.5,48.24126836,70.201886,18.907551,2.4139239,5.7464305,34.30935001,11,32
193.236715,7.3,53.1952874,88.646913,0.67832917,0.71403072,6.3905746,46.45625782,26,37
139.4978079,18.1,50.93999894,73.796535,0.916168,11.269396,11.057565,49.64497948,9,36
225.3521127,34.6,48.87543253,31.978086,0.4036909,0.43252595,5.5940025,52.57021904,14,42
155.7210562,10.9,59.18338109,85.573065,1.260745,0.17191977,3.4670487,49.57366753,13,40
100.63737,15.4,51.90451862,89.742279,1.5412126,2.900772,3.425863,30.1779623,6,28
135.5625847,12,49.1453861,85.916674,2.4214061,3.0827144,3.2633025,38.58721018,10,32
111.6427432,17.8,49.95218971,84.050488,0.53547523,0.38248231,2.8877415,42.52937984,5,29
243.902439,39.2,49.70530452,15.127702,0.78585465,0.049115915,4.9115915,61.47144318,16,48
204.3132804,12.2,50.63588339,90.999806,0.56740362,0.44022696,3.619644,51.14569759,11,32
347.826087,4,51.99709513,95.570081,0.29048657,0.29048657,2.0334059,45.46271133,4,31
98.92086331,20.2,49.97858214,62.743628,0.47119297,0.26772327,3.4911115,49.56476498,10,42
63.89776358,13.1,51.48435411,93.313718,1.8454133,0.64188284,3.182669,50.97087383,10,31
73.84615385,25.3,50.046293,86.696106,1.616694,2.8559219,3.0126059,25.84495926,8,30
202.7809965,12.4,50.26235945,92.568266,0.58897021,0.73888986,2.4593968,44.953022,10,32
222.7171492,44.3,50.15606242,28.595439,0.40816325,0.52821129,5.282113,49.76138687,17,39
133.9285714,13.1,49.70203988,90.488195,0.57300022,0.60738022,3.0942012,41.34183598,16,31
198.6754967,12.8,49.99494694,90.560889,0.77817081,0.62152604,3.1177362,38.96727562,8,27
372.4394786,19.2,50.99000908,85.7584,0.38147138,0.85376929,2.3796549,47.4263773,11,36
169.9029126,9.8,51.71777727,94.627625,0.85312426,0.25363155,2.8360618,45.85268593,11,36
95.01187648,30.2,49.57655827,20.105013,0.45731706,0.18631436,4.8102982,50.56397057,18,39
183.2460733,7.4,49.47189097,93.867123,0.51107327,0.17035775,1.9420784,46.72897053,13,29
108.401084,5.5,50.03870968,94.864517,0.28387096,1.0322581,1.9870969,41.40654421,10,31
264.3171806,13.8,50.56229654,84.7736,1.1393904,1.331755,4.0100623,40.67242956,11,33
383.3865815,12.8,49.61373391,96.781117,0.51502148,0.64377682,1.2875536,41.16237354,8,37
423.7288136,7.8,52.55351896,91.968656,0.65761856,0.25185393,4.8691757,47.49748802,8,27
539.4190871,13.9,51.44824311,87.393165,0.37986704,0.4510921,1.5906932,46.23983669,9,30
300.4291845,13.3,49.73931178,91.5537,0.20855058,0.26068822,2.0855058,50.36549616,11,26
561.0561056,5.8,51.35002455,92.996234,0.47455407,0.27818687,4.8437245,50.70883179,9,29
64.1025641,9,49.87737584,96.535867,0.12262416,0.39852853,1.3795217,39.10565567,7,31
96.46302251,6.7,50.05924171,96.327013,0.41469196,0.41469196,1.4810426,45.0819664,12,28
112.3595506,8.5,52.60208167,92.233789,0.88070454,0.24019214,2.6421137,41.03982258,8,40
123.5788433,11.2,49.17847025,81.801701,0.70254956,0.75354106,3.201133,35.07407713,9,33
228.5714286,10.5,48.84823848,93.834686,0.98915985,0.24390244,2.8590785,45.49459267,10,33
75.75757576,14.4,51.950078,87.441498,0.54602185,0.23400935,1.4040561,43.9000001,6,25
305.3435115,47.7,50.25703054,39.431509,1.058361,0.15119443,4.5660719,51.08921242,13,35
579.1505792,8.3,50.51395007,92.853647,0.14684288,0.1957905,4.9926579,48.53723621,18,23
0,10.6,49.35344828,88.900864,0.32327587,0,2.3706896,47.24918985,11,27
241.6356877,9.5,51.31124212,94.490749,0.44724536,0.63020941,2.1142509,48.33285904,9,30
156.8627451,12.4,52.15593168,92.877382,1.0492456,0.93436474,2.6499195,40.88934708,9,32
109.5890411,11.8,49.98640301,90.610307,0.76143118,1.4568198,3.3409737,36.07880688,9,26
97.34513274,3.7,49.47880354,92.817181,1.491319,1.3195708,2.2140222,28.14459705,8,30
173.0769231,22,52.28997645,55.718398,0.68045016,0.31405392,2.6956294,47.24576283,12,38
153.8461538,8.3,53.79499218,79.479659,0.50860718,0.15649452,12.147887,38.88380575,11,30
322.1083455,10,50.10818608,92.895782,0.79336455,0.16227912,4.255319,46.33342552,9,36
55.24861878,15.4,49.52222684,96.510178,0.62318239,0.37390944,1.3710013,50.86526489,12,31
107.5750784,7.4,52.04283594,87.046725,1.8943945,1.1027073,4.5062557,34.29118729,9,29
93.02325581,48.3,51.86092067,37.806073,0.29382957,0.24485798,3.6728699,58.39874649,14,36
266.6666667,9.1,51.92046995,93.583369,1.0393132,0.45187529,3.253502,48.93758392,13,24
105.6972415,10.8,50.47595346,81.425887,6.4777367,2.4186524,5.038989,33.89777184,9,32
261.682243,14.9,49.73400213,75.816995,1.3527892,2.9031768,4.6663627,43.33409214,13,37
181.6294759,49.3,48.99014606,4.6404362,0.29352156,0.15374939,3.9275981,53.89905167,19,40
116.1025275,13.4,50.38441228,80.020404,1.3389541,1.2503468,5.1544361,34.01645851,10,29
385.9649123,11.8,50.13689254,94.421631,0.51334701,0.37645448,1.5058179,43.55857992,10,30
100,7.1,49.56955143,93.067515,0.45310375,0.77027641,2.0389669,43.54644299,10,28
325.203252,18.8,50.29194984,55.748063,0.67004883,0.22015891,4.1255862,45.85685921,17,37
98.36065574,10.3,52.12021408,94.071633,0.16467682,0.28818443,3.7052285,46.77127409,13,39
341.3940256,9.5,50.05388761,93.641263,0.61585833,0.092378753,3.2332562,46.05529499,14,40
73.52941176,4.7,51.29053607,87.260091,0.62872269,0.26472535,2.6141629,35.70767879,11,28
270.2702703,4.4,52.5862069,93.390805,0.43103448,0,2.4425287,38.08487606,6,28
163.5111876,55.1,48.66284158,7.9548769,0.53486335,2.6159681,4.1816592,51.87893677,14,39
190.7790143,19.9,50.40160643,80.850673,0.43811612,0.38335158,2.245345,50.20512867,11,36
505.1546392,10.7,50.34425451,94.729346,0.53418805,0.21367522,2.7777778,41.67385674,10,38
186.5671642,7.1,50.41295858,91.952109,1.1140278,1.5686024,3.1820219,36.84310007,13,30
226.5372168,10,49.66887417,77.197063,0.42956863,3.3470556,2.2373367,48.05939198,14,32
103.4208433,12.6,52.03550658,87.813199,1.93712,0.89203725,4.9630504,44.51796055,9,38
274.9140893,41,49.92706054,24.215901,0.47410647,0.40116701,4.5222465,57.14285755,18,52
127.8636121,16.2,48.65981538,89.061481,3.9041866,1.5023143,3.0726183,45.88593006,11,33
134.1248901,15.8,49.12516824,76.585507,7.5879931,0.86055715,12.567805,59.36261177,11,34
256.8493151,21.4,48.9742956,92.498761,2.4097875,0.57464163,2.5271874,64.07388687,14,35
57.50798722,20.3,58.94273128,88.363266,7.1026772,0.27109454,2.4534056,64.20413399,10,33
98.23576584,11.7,48.50208224,90.842718,2.9166572,0.88466601,3.4579631,45.48631573,13,33
78.94736842,16.6,48.62124861,85.602516,4.8525676,1.0484695,6.3386023,46.80809498,17,38
129.403307,19.7,49.14736124,96.336812,0.47747772,0.32589748,1.3162216,63.38043022,16,33
109.8096633,15.9,49.68883972,93.749136,1.5834602,0.29733093,2.4892822,61.03166008,11,37
192.8783383,19.8,48.94004283,84.511065,9.9321909,0.39257673,2.751606,58.06802845,12,30
192.6523297,23.5,48.94145623,94.665581,1.4942059,0.40283226,1.9467268,55.07160187,21,38
83.76963351,11.5,49.68718316,92.494869,1.8496996,0.45500631,3.2295555,50.15054512,11,32
208.0536913,18.5,48.09562399,84.927064,9.290345,0.7003936,2.795786,53.95365715,17,31
107.0154578,23.6,48.9041441,95.289081,1.1556871,0.66444138,1.2784986,57.85582161,14,26
272.1893491,26.7,49.24193339,94.065052,1.5679669,0.090708822,2.6435142,65.87329865,9,31
154.875044,24.9,48.32839492,92.972553,2.0098396,0.40252698,2.5185889,66.77271652,21,37
132.2213181,14.1,48.84739677,88.52244,3.6840215,1.0035907,4.4434469,53.04706383,15,32
176.7215113,19.3,47.8294249,73.276103,13.784198,0.22333891,10.943607,59.31806755,12,40
115.9618008,15.2,48.71047207,94.245303,0.59323311,0.54966235,3.1354215,51.8581171,15,34
82.83438935,16.4,48.26527209,56.153524,27.090892,3.8493358,10.415442,33.01655769,10,30
158.1217058,17.5,49.96027411,87.431723,1.4251663,1.0378389,8.605621,60.74362755,17,30
149.8127341,19.4,49.10302409,91.858876,2.8788656,0.49547241,3.305997,56.34323788,16,32
127.5951557,14.3,49.11125248,89.559555,3.987202,0.55757212,3.7121579,58.1362133,15,27
164.5510108,18.5,48.21543408,79.77224,14.078242,0.72883172,3.5557341,54.97667503,17,40
144.5347787,13.9,49.21865357,67.79322,27.38539,0.66655148,2.8834522,45.90547085,9,35
154.2553191,21.8,48.8005709,96.338582,0.41170334,0.29093705,1.6303454,60.61583328,17,27
135.249366,14.8,48.83981857,88.171399,5.0608736,0.94772018,3.6357127,52.51453209,16,36
180.8066759,17.1,47.94984198,77.204609,17.89581,0.27525742,2.8218983,53.81530762,16,40
224.7191011,14.7,48.54082636,84.167713,10.222689,0.48808595,2.7658204,57.33854103,12,35
147.0588235,18.5,50.37805141,94.054872,0.82091168,0.2419529,3.4694318,64.19983101,13,33
166.7572956,17,49.1944939,92.891574,2.1161724,0.49647545,2.988985,56.78424358,19,38
159.2623638,24.3,49.46800539,95.886409,0.56196614,0.37464409,1.393676,66.33716011,24,34
146.7076083,19.5,48.81599529,81.130266,3.7696108,0.95246946,11.985628,57.30329514,19,34
92.4483576,13.7,48.28294252,71.040887,19.116025,2.0555278,5.8621522,37.43234825,13,29
154.3209877,25.8,49.33577645,96.747595,0.50389371,0.15269506,0.65658879,65.04322052,16,33
144.8763251,20.8,54.63124504,54.076129,41.887391,0.72957971,1.7644726,67.1313324,19,37
133.0798479,20.5,48.77405338,91.554159,3.2510862,0.50434512,2.785537,60.58189583,14,32
154.2274855,19,49.0765965,94.997346,1.464709,0.47054663,1.6504511,58.36630058,16,32
165.9751037,19.6,46.63974618,43.784252,50.216323,0.20190366,4.418806,65.03771591,15,47
149.4057725,19.4,48.54741983,87.539053,7.681258,0.31242145,2.2910906,59.56090355,17,33
164.4309823,19.8,48.47642005,87.205637,7.466469,0.48210644,2.8091971,59.63644218,18,34
134.7848626,18.1,52.55555999,90.140843,4.8876829,0.33116546,2.621394,65.76189613,17,32
276.0351317,15.9,49.11049256,91.734236,2.904514,0.49618781,2.5051434,69.89920235,12,27
102.8277635,18,49.74575354,92.194092,2.6290165,0.48144544,2.677702,63.51506901,10,35
200.4219409,19.7,49.73634972,95.007652,0.60384418,0.15308725,2.2197653,66.40993309,14,34
160.5801606,14,49.22239502,92.025846,1.9273495,0.55913501,3.8602531,53.74795914,17,37
157.8354002,23.5,53.84745191,93.863201,2.2949712,0.25312183,2.159973,61.77560234,13,28
96.24810623,15.2,48.57325232,82.279187,8.6911574,2.2955626,4.3936133,33.55979538,11,31
92.32954545,26.9,64.28282283,66.698152,28.498179,0.20240184,2.4423154,70.21993446,10,37
106.5854587,22.3,51.51597289,60.460794,34.346563,0.59632137,2.5672797,68.34723091,20,45
131.3405797,19,49.13339736,93.547356,1.7309187,0.58078384,2.2362463,60.93032837,15,33
165.0738488,20.3,48.75889459,93.231839,1.9526726,0.57090847,2.3829224,58.15133858,17,42
103.0615338,15.9,49.10455198,86.55802,6.7297831,0.45431894,3.7898995,57.05573082,12,37
87.88598575,11.9,49.16688657,87.407172,1.2986768,0.81803445,9.0002641,46.18317699,17,29
173.8794436,17.9,48.88522563,91.559857,0.89017106,0.65114363,5.4316916,65.37549973,18,35
189.1723709,19.4,47.36027867,55.717432,37.437633,1.0706419,3.9946724,46.42599201,14,39
139.7849462,18.2,48.85389326,91.667539,3.9999999,0.59142606,1.8022748,57.13583755,20,31
104.7851904,14.7,48.97129116,85.434788,6.4721078,0.61455332,5.3706616,55.97747326,11,38
112.4567474,12.4,48.23616706,78.991944,11.637694,0.93915621,6.1458554,45.561759,11,33
151.6544118,19.6,48.74730224,89.068216,3.6239091,0.70000938,4.2113166,55.88047123,11,34
185.8190709,20.7,49.13285847,89.65624,5.9886962,0.30582224,2.1523692,62.81550598,15,30
165.1186791,17,49.64245084,93.937916,1.5114578,0.3331708,2.3240695,61.56902885,16,35
144.3298969,19.3,49.80477598,90.750051,1.9522402,0.43790583,4.6745908,59.10709763,11,33
109.460516,13.5,49.7907259,62.77349,19.845593,2.2859918,10.263656,35.54599571,11,34
85.59201141,7.9,49.96100452,92.840433,2.6516924,0.74871313,2.0277647,54.0522871,14,25
71.70795306,22,54.72450067,92.956114,3.6470644,0.28268225,1.3717039,68.20809174,21,36
194.9478309,22.7,48.39263885,82.700634,10.589091,0.40307925,4.5990683,61.25393677,16,38
187.8149336,17,49.56951242,96.016854,0.61627696,0.32626428,1.5724126,66.04990005,13,39
269.005848,30.3,50.45882937,91.393846,2.4305556,0.55803573,2.7901785,63.63310051,16,29
299.8236332,17.2,50.01967729,96.556473,0.21645022,0.039354584,1.9677293,63.86316872,16,31
136.286201,16.4,49.26618535,94.774532,0.69830748,0.33140017,2.2132797,57.03125191,16,34
139.4330491,19.5,49.75330721,88.105476,2.1574521,1.3672742,6.5281637,49.9740572,11,28
151.2287335,21.9,49.63382157,89.989108,2.0578623,0.51749181,5.3685993,56.02188873,21,38
129.4797688,15,48.78810689,92.608207,2.5912683,0.62288297,1.96274,47.35080624,16,34
113.2710853,11.6,49.40291782,82.998645,7.3325634,0.57032616,7.2832763,50.91536045,11,34
84.56216367,11.8,49.22158269,69.981223,15.389517,3.4177721,8.4511682,36.03261089,11,36
115.3460381,22.3,49.09932393,97.145969,0.21325832,0.28585689,1.0481419,64.51440239,13,42
148.0836237,16.6,49.49583221,93.486154,0.59155687,0.45038988,3.4888409,57.53284264,13,38
78.64284912,15,48.94679851,89.733583,1.1042782,1.2125608,6.2650673,52.2362299,15,44
134.3789994,20.6,47.50364408,35.58408,53.648144,2.6638126,6.5350883,39.11028481,12,36
117.3594132,14.9,49.74927289,92.638654,2.2264568,0.33095977,2.9284926,61.26522732,16,30
226.5005663,16.5,49.94469434,91.696775,1.6886661,1.01025,3.0971168,57.64069271,11,27
163.8740563,16.6,48.6382779,93.296039,2.1963874,0.7648984,1.9376157,47.54188347,15,34
130.4705808,9.5,48.82633623,83.790457,7.7066936,1.3967481,5.0745662,41.17618942,8,31
97.98484008,13.9,49.35938033,75.786364,18.288109,0.6998912,2.8482812,49.81748104,17,32
55.58128763,15.9,59.21721758,83.645117,11.41482,0.43588812,2.4427896,53.94663715,6,22
276.6251729,21.1,49.11885592,92.83824,0.42227353,0.25336412,5.1066946,54.45108223,19,33
139.2301392,21.6,49.26859,96.068668,0.4622105,0.20824869,1.6710687,67.6859684,18,34
110.0917431,19,50.06071119,95.524716,0.74588032,0.20815264,1.6131829,71.78229141,14,32
97.83845279,22.9,49.48138363,84.928322,3.238906,0.73878369,9.2714906,63.8436718,19,38
161.400763,15.7,48.85348387,88.417429,4.3014765,1.5893381,3.5729002,40.16935921,12,31
70.33512619,19.6,55.22406088,89.871967,6.3413456,0.32008698,2.1258606,66.4318676,15,35
140.0195376,20.2,49.02588658,86.814302,7.5295523,1.1791112,2.6754452,53.79210663,11,39
142.4917793,17.4,48.92463201,93.035007,1.7523149,0.37259748,2.8295275,62.49068451,22,31
67.58643803,4.3,49.06550324,84.314007,4.3373942,4.6653636,4.8690498,17.9234004,8,22
102.5969862,8.2,49.18826667,84.667736,7.0769779,1.6192,4.5091555,37.40598679,11,37
138.8276774,14.8,61.22603648,58.664763,20.958713,0.66141896,17.965104,57.54759598,10,37
176.5536723,10.4,51.15842895,39.877537,1.3349514,0.61231246,56.641662,62.69158745,7,35
252.8089888,18.3,48.78519267,60.307491,14.833739,0.91742063,22.492307,49.63422012,14,41
301.369863,20.3,49.39055145,67.514288,1.2609281,1.8241426,27.429387,46.7557888,19,41
108.4990958,9.3,49.23742317,88.288188,0.8650125,0.45526973,8.1607103,45.1034708,12,27
471.6981132,7.3,48.52008457,89.059198,0.84566595,0.21141649,7.9809725,35.57142925,9,29
215.5319877,15,49.85887498,33.132577,0.74140332,0.38958457,64.657128,61.63660049,17,37
135.9223301,10.8,49.86495048,61.67928,8.619827,0.65357299,27.560106,45.19396973,10,32
181.0584958,14.5,49.79365305,33.00128,1.2523125,0.58346377,64.095628,58.1869278,6,31
210.1576182,15,49.627585,77.203822,0.90694008,0.56957589,19.409394,43.00757217,9,30
118.9846642,10,50.92899191,51.983303,6.6731051,0.72778696,38.726774,48.45713425,12,38
331.7535545,10.9,48.68788386,81.295365,2.5404802,0.39084312,13.651592,49.48697567,12,27
172.4137931,21.7,60.8187314,30.917236,8.3284743,0.54316139,59.253693,58.7759552,13,31
127.1702711,13.9,49.6876072,44.849315,22.157395,2.9799631,25.284415,34.97179985,11,35
149.1827792,16.3,49.3701817,27.356172,7.361903,2.9752539,60.490251,41.18538284,9,29
250,9.5,50.1794565,76.397198,1.0852845,1.0340113,19.80858,40.23121357,12,29
0,2.6,52.00617284,78.24074,0.92592593,0.15432099,18.672839,25.35885143,17,27
213.5678392,14.5,49.47835857,77.154779,1.6639024,0.41731317,19.0466,47.72623253,11,32
299.9250187,17.2,50.3297146,63.149357,24.952292,1.3421822,7.8050122,46.03940105,15,47
111.8894269,9.2,50.51350621,46.159104,13.950567,6.809292,31.119666,37.58708572,11,28
96.68605059,25,50.54992547,55.284488,10.428739,6.4465202,26.025543,32.02084732,8,29
90.90909091,12.4,50.54494443,50.350708,1.2301716,1.1114708,45.030755,35.68281841,12,26
224.7191011,15.6,49.40633245,69.195253,3.364116,0.26385225,24.802111,50.38167953,10,26
454.5454545,38.9,50.534158,6.6488616,0.53415801,0.92774807,91.565925,55.89325333,12,37
260.9939221,14.5,49.47790317,70.978802,3.5465669,0.72513446,22.748128,49.07542419,13,39
149.7326203,12.6,49.18701398,64.40807,12.463973,0.34803415,20.827669,55.87070274,5,38
137.9662749,11,49.00088343,72.946024,1.7984098,0.83084432,22.670481,42.44875431,18,31
179.1666667,17.7,50.45899138,38.985363,5.7321895,0.89254742,53.032583,59.6248951,11,39
83.33333333,14.1,51.37980613,41.732758,2.546264,5.3568944,49.1211,53.71349144,14,31
212.2347066,14.1,49.52122338,85.765326,1.4649135,0.67886235,9.9113904,47.55564404,13,35
400.677392,30.6,48.67872274,8.7568529,0.38498919,0.67561828,89.813828,58.4700222,11,31
300.2610966,19.9,48.56134428,55.152303,15.905778,0.70590042,25.665617,48.11789608,16,28
352.1126761,6.3,50.12489592,84.962529,0.81598666,0.38301416,10.491257,38.63526011,8,28
385.5050116,19.6,48.41130184,76.277435,16.67718,0.45486237,4.7013514,57.35719872,20,37
192.0614597,15.7,51.46771037,30.880627,2.0874104,0.60013048,65.492499,58.05620956,18,27
98.97221165,12.7,50.6548264,66.337681,7.9827577,1.1659679,22.845905,38.41559124,8,28
237.9378718,18.2,51.00015211,60.174549,13.918467,0.45444174,23.598646,51.50837326,14,43
57.51848809,14.6,60.81470306,55.314773,10.30037,0.60348376,31.970924,52.87755966,13,24
140.8450704,13.6,49.81828615,89.403212,0.78423871,0.51644989,6.5416984,46.40116501,16,32
490.1960784,23.9,50.17630465,34.873059,3.3850495,0.28208746,59.873062,63.05156708,17,25
255.7544757,15.8,49.43620178,75.074184,0.59347181,0.14836795,21.483679,50.35971451,10,29
360.5769231,19.4,50.49422413,76.432061,2.9057996,1.0599024,17.506252,50.15454674,18,25
76.40997047,6.6,49.22687848,55.949581,10.091867,15.73652,15.420745,21.18096018,9,28
239.2344498,15.9,48.91964889,57.798785,4.9966238,0.10128291,33.862254,52.08545113,8,29
148.2213439,10.8,50.26629589,55.860865,11.80657,0.59857662,30.60753,51.25540543,10,27
253.2457125,8.2,49.42476057,67.014891,2.1904254,1.2441617,27.759093,32.39547873,5,30
276.9535114,16.2,49.78572484,69.114822,0.48766071,0.45071673,28.269544,50.41270447,15,26
