timestamp,speed,speed_deviation,area,area_deviation,frames,seconds,direction,max_dba
2024-02-25 14:41:41.714,40,1,84108,11772,4,0.45,LTR,86.5
2024-02-25 14:41:53.438,46,1,38530,4093,5,0.50,RTL,84.72
2024-02-25 14:41:55.409,41,1,29004,2160,6,0.60,RTL,81.42
2024-02-25 14:43:18.156,51,1,37816,10336,5,0.50,RTL,89.33
2024-02-25 14:43:24.728,53,1,32913,1399,5,0.50,RTL,86.53
2024-02-25 14:43:51.118,50,1,45591,14621,6,0.60,RTL,88.58
2024-02-25 14:43:59.738,52,1,41288,1619,5,0.50,RTL,84.73
2024-02-25 14:44:01.587,47,1,48319,12575,6,0.60,RTL,91.17
2024-02-25 14:44:16.379,50,0,86689,11159,4,0.40,LTR,92.75
2024-02-25 14:44:18.030,53,1,36320,1130,4,0.43,RTL,89.9
2024-02-25 14:44:20.453,55,0,91282,14278,4,0.40,LTR,92.75
2024-02-25 14:44:27.549,53,1,40647,1049,5,0.52,RTL,88.33
2024-02-25 14:44:41.996,52,0,69350,7286,4,0.40,LTR,89.33
2024-02-25 14:44:43.746,47,0,38764,5188,6,0.60,RTL,89.07
2024-02-25 14:44:59.487,46,1,65350,4246,4,0.42,LTR,88.34
2024-02-25 14:45:01.137,49,1,81924,10974,4,0.40,LTR,91.45
2024-02-25 14:45:34.699,47,1,36682,8456,6,0.60,RTL,82.41
2024-02-25 14:45:37.427,56,1,84736,15176,4,0.40,LTR,94.27
2024-02-25 14:45:39.347,54,0,90496,12616,4,0.40,LTR,90.43
2024-02-25 14:45:48.743,52,5,92394,14986,4,0.40,LTR,91.33
2024-02-25 14:46:22.979,55,0,38452,5002,6,0.59,RTL,87.82
2024-02-25 14:46:39.480,52,1,31669,2375,5,0.51,RTL,81.43
2024-02-25 14:46:46.023,49,1,29025,3162,6,0.63,RTL,82.64
2024-02-25 14:46:58.966,56,7,32969,3507,6,0.60,RTL,86.27
2024-02-25 14:47:00.847,46,1,37129,1594,5,0.53,RTL,85.73
2024-02-25 14:47:50.896,56,1,99596,15876,4,0.40,LTR,90.87
2024-02-25 14:48:53.822,12,0,76983,30187,17,1.72,LTR,80.65
2024-02-25 14:49:25.809,46,0,43589,8332,6,0.60,RTL,84.98
2024-02-25 14:49:27.109,53,1,30733,2058,5,0.50,RTL,85.23
2024-02-25 14:49:37.680,49,1,45578,8643,6,0.62,RTL,85.5
2024-02-25 14:49:58.450,56,1,93860,12484,4,0.40,LTR,91.97
2024-02-25 14:50:07.119,50,1,31770,4135,6,0.59,RTL,86.52
2024-02-25 14:50:08.868,55,0,47429,2291,5,0.50,RTL,88.07
2024-02-25 14:50:24.037,52,1,42403,2792,5,0.50,RTL,89.08
2024-02-25 14:50:29.714,48,1,27284,4593,6,0.63,RTL,87.03
2024-02-25 14:51:03.728,50,1,81655,12355,4,0.41,LTR,90.67
2024-02-25 14:51:05.271,47,1,77441,10591,4,0.40,LTR,88.58
2024-02-25 14:51:46.305,53,1,82779,14571,4,0.42,LTR,89.92
2024-02-25 14:52:06.423,53,2,78764,15812,4,0.40,LTR,90.69
2024-02-25 14:52:25.270,51,1,35752,1207,5,0.50,RTL,83.43
2024-02-25 14:52:39.610,53,0,72958,11882,4,0.40,LTR,89.33
2024-02-25 14:52:58.428,51,1,95115,12345,4,0.42,LTR,91.7
2024-02-25 14:52:59.827,47,0,60476,5056,4,0.40,LTR,86.52
2024-02-25 14:53:01.256,52,1,94602,12618,4,0.40,LTR,88.59
2024-02-25 14:53:52.882,46,1,41695,3870,6,0.60,RTL,84.23
2024-02-25 14:54:10.881,50,1,33550,1436,5,0.51,RTL,87.3
2024-02-25 14:55:02.207,47,1,63963,6858,4,0.40,LTR,88.58
2024-02-25 14:55:43.241,56,1,40906,732,4,0.44,RTL,84.23
2024-02-25 14:55:59.161,52,1,33746,4814,5,0.52,RTL,87.28
2024-02-25 14:56:01.485,54,1,42352,1289,5,0.50,RTL,87.52
2024-02-25 14:56:09.186,49,1,46360,11853,6,0.60,RTL,87.02
2024-02-25 14:56:11.335,50,0,30252,2117,5,0.50,RTL,85.24
2024-02-25 14:56:31.328,44,1,51566,9702,6,0.60,RTL,83.97
2024-02-25 14:56:34.822,44,1,36292,4828,6,0.60,RTL,88.08
2024-02-25 14:56:36.397,41,0,37922,3634,6,0.62,RTL,84.99
2024-02-25 14:56:47.570,45,1,39201,6994,6,0.63,RTL,84.5
2024-02-25 14:57:00.438,43,1,69783,13181,5,0.52,LTR,88.61
2024-02-25 14:57:02.240,43,1,64548,9108,4,0.45,LTR,89.61
2024-02-25 14:57:05.140,49,0,34781,1901,5,0.53,RTL,88.34
2024-02-25 14:57:08.589,54,1,35845,1185,5,0.50,RTL,88.59
2024-02-25 14:57:26.533,64,0,37536,288,4,0.41,RTL,89.92
2024-02-25 14:57:38.250,57,1,31202,1824,5,0.53,RTL,88.33
2024-02-25 14:57:41.402,48,0,38268,7600,6,0.60,RTL,91.15
2024-02-25 14:57:45.825,49,1,49380,7090,5,0.50,RTL,89.37
2024-02-25 14:58:31.478,45,0,74209,16819,5,0.50,LTR,87.83
2024-02-25 14:58:34.578,44,0,74796,10380,4,0.40,LTR,88.09
2024-02-25 14:58:37.531,45,1,79598,10178,4,0.40,LTR,87.02
2024-02-25 14:58:49.999,57,0,81194,13426,4,0.40,LTR,91.99
2024-02-25 14:59:32.806,48,1,31615,1555,5,0.52,RTL,86.26
2024-02-25 14:59:46.180,42,1,34275,6269,7,0.70,RTL,83.75
2024-02-25 14:59:49.125,51,0,64214,10314,4,0.40,LTR,87.52
2024-02-25 15:00:06.373,43,1,33425,2315,5,0.60,RTL,82.42
2024-02-25 15:00:22.715,49,1,85394,10446,4,0.42,LTR,89.35
2024-02-25 15:00:24.538,48,1,73337,9977,4,0.40,LTR,90.67
2024-02-25 15:00:28.286,54,1,76396,13562,4,0.42,LTR,90.91
2024-02-25 15:00:55.126,46,0,86742,11084,4,0.40,LTR,87.83
2024-02-25 15:00:57.875,57,0,35109,699,4,0.42,RTL,87.0
2024-02-25 15:01:02.073,47,0,100662,13712,4,0.42,LTR,92.74
2024-02-25 15:01:07.550,46,1,38902,1154,5,0.50,RTL,84.97
2024-02-25 15:01:10.197,49,1,73966,12218,4,0.40,LTR,91.17
2024-02-25 15:01:11.922,48,1,68648,6818,4,0.42,LTR,90.67
2024-02-25 15:01:14.146,49,2,63076,8450,4,0.45,LTR,88.6
2024-02-25 15:02:09.748,58,2,28104,1439,5,0.50,RTL,84.47
2024-02-25 15:02:14.145,56,1,90050,12722,4,0.42,LTR,92.73
2024-02-25 15:02:20.793,56,0,67714,7526,4,0.40,LTR,91.68
2024-02-25 15:02:24.023,52,0,34994,1492,5,0.51,RTL,87.81
2024-02-25 15:02:34.088,51,0,81533,11987,4,0.40,LTR,90.13
2024-02-25 15:02:39.337,51,1,45916,2524,5,0.50,RTL,91.16
2024-02-25 15:03:39.168,48,0,36956,2865,6,0.60,RTL,88.07
2024-02-25 15:04:24.753,54,1,39400,4181,5,0.51,RTL,86.0
2024-02-25 15:04:39.641,65,1,95186,17836,4,0.39,LTR,95.0
2024-02-25 15:04:56.464,42,1,41320,8898,7,0.70,RTL,87.81
2024-02-25 15:05:04.406,43,1,43682,10038,6,0.60,RTL,86.75
2024-02-25 15:05:32.650,43,1,35616,5047,6,0.60,RTL,84.5
2024-02-25 15:06:52.043,50,1,35652,3711,5,0.52,RTL,87.53
2024-02-25 15:07:03.886,42,1,39226,4212,6,0.60,RTL,88.33
2024-02-25 15:07:10.009,47,1,40410,2442,5,0.50,RTL,90.91
2024-02-25 15:07:11.861,52,0,84082,12530,4,0.39,LTR,91.22
2024-02-25 15:07:13.858,55,1,79008,12792,4,0.40,LTR,90.16
2024-02-25 15:07:16.856,53,1,45447,1832,5,0.52,RTL,88.6
2024-02-25 15:08:31.478,47,0,35592,1127,5,0.50,RTL,85.76
2024-02-25 15:08:38.950,50,1,68008,10532,4,0.40,LTR,89.35
2024-02-25 15:10:03.524,50,0,34869,2862,5,0.50,RTL,85.23
2024-02-25 15:10:43.628,50,1,41743,5909,6,0.60,RTL,86.73
2024-02-25 15:11:07.451,58,0,72690,7006,4,0.41,LTR,90.41
2024-02-25 15:11:29.186,49,1,40280,3538,5,0.50,RTL,89.07
2024-02-25 15:11:36.183,12,0,48494,22111,11,1.12,LTR,70.99
2024-02-25 15:11:56.281,57,2,77942,12540,4,0.40,LTR,92.73
2024-02-25 15:12:08.847,51,1,41384,2966,5,0.50,RTL,87.51
2024-02-25 15:12:15.423,40,1,37588,7680,7,0.70,RTL,81.16
2024-02-25 15:13:11.148,48,0,69080,7760,4,0.40,LTR,89.61
2024-02-25 15:13:48.361,50,1,36864,3612,6,0.60,RTL,88.06
2024-02-25 15:14:18.447,48,1,31643,3888,6,0.60,RTL,89.58
2024-02-25 15:14:34.041,42,1,34281,8628,6,0.60,RTL,85.49
2024-02-25 15:14:43.195,59,1,37966,1303,4,0.48,RTL,88.58
2024-02-25 15:15:02.933,53,1,94926,13476,4,0.40,LTR,90.13
2024-02-25 15:15:22.973,46,0,41204,9653,6,0.59,RTL,84.48
2024-02-25 15:15:53.616,44,0,29950,3840,6,0.60,RTL,85.74
2024-02-25 15:15:54.986,45,1,73343,13143,4,0.42,LTR,88.59
2024-02-25 15:15:56.310,50,0,63962,9818,4,0.40,LTR,88.58
2024-02-25 15:16:27.074,50,0,75807,12087,4,0.43,LTR,90.66
2024-02-25 15:16:28.398,44,1,38063,1919,6,0.60,RTL,86.01
2024-02-25 15:17:13.358,61,2,95266,17146,4,0.40,LTR,92.96
2024-02-25 15:17:54.241,45,1,39524,7576,6,0.59,RTL,81.91
2024-02-25 15:17:58.689,46,0,36516,3572,6,0.62,RTL,85.5
2024-02-25 15:18:25.935,46,1,38637,3755,5,0.51,RTL,84.47
2024-02-25 15:18:34.925,49,1,35808,2633,5,0.50,RTL,83.97
2024-02-25 15:18:38.801,59,1,36528,332,4,0.40,RTL,88.32
2024-02-25 15:18:43.946,51,1,40132,2681,5,0.49,RTL,89.08
2024-02-25 15:18:51.296,51,0,31257,2149,5,0.50,RTL,84.71
2024-02-25 15:19:08.562,51,1,57437,10098,5,0.50,RTL,88.08
2024-02-25 15:20:21.518,52,0,34230,1110,4,0.46,RTL,87.81
2024-02-25 15:20:26.683,49,1,43309,5758,5,0.49,RTL,84.46
2024-02-25 15:20:30.511,48,1,42877,5977,6,0.60,RTL,88.05
2024-02-25 15:20:38.532,48,1,32186,2580,6,0.60,RTL,83.95
2024-02-25 15:20:40.854,59,1,38769,2947,5,0.50,RTL,87.48
2024-02-25 15:21:28.884,46,1,43194,7994,6,0.60,RTL,87.52
2024-02-25 15:21:40.284,50,2,86600,14821,4,0.40,LTR,91.96
2024-02-25 15:22:06.070,46,1,67141,8389,4,0.42,LTR,90.4
2024-02-25 15:22:07.574,46,0,80646,17251,5,0.50,LTR,91.96
2024-02-25 15:22:36.334,38,1,75184,15057,5,0.53,LTR,84.49
2024-02-25 15:23:37.236,53,1,75444,9148,4,0.43,LTR,90.88
2024-02-25 15:23:49.558,50,1,37157,3269,5,0.50,RTL,88.82
2024-02-25 15:24:03.726,59,1,31415,2655,5,0.50,RTL,85.48
2024-02-25 15:24:10.825,60,2,52936,2976,4,0.40,RTL,89.34
2024-02-25 15:24:15.899,54,2,90279,16311,4,0.43,LTR,91.43
2024-02-25 15:25:01.985,50,1,37049,1873,5,0.51,RTL,85.72
2024-02-25 15:25:32.144,52,0,69946,10654,4,0.40,LTR,90.65
2024-02-25 15:25:39.714,57,0,82516,12180,4,0.40,LTR,91.95
2024-02-25 15:26:51.812,48,0,74793,18096,5,0.50,LTR,89.58
2024-02-25 15:27:01.558,52,0,37236,4786,6,0.62,RTL,87.0
2024-02-25 15:27:07.358,48,1,78133,9493,4,0.40,LTR,88.05
2024-02-25 15:27:11.780,49,0,76210,10848,4,0.40,LTR,90.17
2024-02-25 15:27:15.105,44,1,34193,5000,6,0.60,RTL,85.98
2024-02-25 15:27:19.951,43,1,37135,5947,6,0.60,RTL,84.49
2024-02-25 15:27:31.896,51,1,41421,6957,5,0.52,RTL,90.4
2024-02-25 15:27:37.503,49,1,50189,5451,5,0.51,RTL,87.2
2024-02-25 15:27:50.490,37,0,77926,16491,5,0.50,LTR,87.25
2024-02-25 15:27:55.041,57,1,87030,11550,4,0.43,LTR,90.16
2024-02-25 15:28:11.956,53,2,34109,4584,6,0.59,RTL,86.01
2024-02-25 15:29:11.258,52,1,32342,3715,5,0.50,RTL,87.27
2024-02-25 15:29:22.504,43,0,81332,16135,5,0.50,LTR,85.72
2024-02-25 15:29:49.922,36,1,53643,10096,6,0.60,RTL,84.23
2024-02-25 15:29:52.442,37,1,42941,14196,7,0.70,RTL,82.65
2024-02-25 15:29:59.814,39,2,37355,5961,7,0.70,RTL,84.72
2024-02-25 15:30:19.911,46,2,41735,4195,5,0.50,RTL,83.42
2024-02-25 15:30:22.808,54,1,76370,12730,4,0.40,LTR,92.96
2024-02-25 15:30:26.953,46,2,37376,2420,5,0.52,RTL,81.18
2024-02-25 15:30:43.274,43,1,36265,7338,6,0.60,RTL,82.91
2024-02-25 15:30:49.822,51,2,38759,5135,5,0.53,RTL,89.32
2024-02-25 15:31:12.788,55,1,89131,13181,4,0.42,LTR,92.96
2024-02-25 15:31:53.120,51,2,40727,1507,5,0.49,RTL,83.45
2024-02-25 15:32:05.390,41,0,37916,5564,7,0.70,RTL,82.42
2024-02-25 15:32:07.139,45,11,29625,3528,7,0.72,RTL,77.57
2024-02-25 15:32:29.456,48,0,77606,18387,5,0.50,LTR,91.96
2024-02-25 15:32:31.405,52,0,86864,11260,4,0.40,LTR,90.9
2024-02-25 15:32:41.353,56,0,93226,14310,4,0.43,LTR,92.47
2024-02-25 15:32:49.323,51,1,38543,5571,6,0.59,RTL,89.32
2024-02-25 15:33:59.246,49,5,45649,3151,6,0.60,RTL,88.33
2024-02-25 15:34:01.620,42,2,45630,14012,7,0.70,RTL,87.25
2024-02-25 15:34:35.785,40,1,66283,15659,5,0.55,LTR,87.28
2024-02-25 15:34:37.138,45,0,65805,14404,5,0.51,LTR,99.07
2024-02-25 15:35:32.935,50,0,80446,13716,4,0.40,LTR,89.08
2024-02-25 15:36:00.249,46,1,41240,4695,5,0.52,RTL,83.7
2024-02-25 15:36:09.448,53,0,77998,13940,4,0.43,LTR,89.07
2024-02-25 15:36:35.969,36,1,40145,15630,7,0.73,RTL,82.9
2024-02-25 15:37:29.070,46,3,31352,4151,6,0.60,RTL,85.13
2024-02-25 15:37:30.343,47,2,47114,3836,5,0.53,RTL,85.23
2024-02-25 15:38:27.768,43,0,64318,15661,5,0.50,LTR,88.05
2024-02-25 15:38:35.820,47,1,37479,2566,5,0.51,RTL,82.63
2024-02-25 15:39:35.242,48,1,40646,7244,6,0.62,RTL,83.7
2024-02-25 15:39:59.836,46,0,86974,12172,4,0.40,LTR,85.22
2024-02-25 15:40:10.056,54,1,96242,12290,4,0.40,LTR,89.32
2024-02-25 15:40:24.373,49,2,52226,14215,5,0.50,RTL,90.13
2024-02-25 15:40:35.127,45,1,32832,4550,6,0.66,RTL,82.15
2024-02-25 15:41:03.958,41,2,35703,7828,7,0.69,RTL,82.4
2024-02-25 15:41:09.960,39,1,46568,11801,6,0.60,RTL,85.74
2024-02-25 15:41:13.079,40,1,44042,15531,7,0.70,RTL,83.95
2024-02-25 15:41:20.726,45,1,58600,15941,6,0.60,RTL,85.99
2024-02-25 15:41:22.831,54,1,43447,2018,5,0.52,RTL,89.05
2024-02-25 15:42:32.150,42,1,37942,5270,7,0.72,RTL,79.35
2024-02-25 15:43:05.241,35,1,33106,2745,6,0.60,RTL,81.16
2024-02-25 15:43:07.786,46,1,59392,9768,4,0.45,LTR,85.73
2024-02-25 15:43:09.564,46,1,94400,15710,4,0.43,LTR,86.73
2024-02-25 15:43:40.548,47,1,37121,5205,5,0.49,RTL,84.47
2024-02-25 15:43:44.176,48,1,64362,18698,5,0.50,RTL,86.73
2024-02-25 15:43:47.545,58,2,43154,5819,5,0.52,RTL,87.52
2024-02-25 15:44:03.939,50,0,83758,20584,5,0.50,LTR,89.05
2024-02-25 15:44:39.875,42,0,66353,14341,5,0.50,LTR,85.74
2024-02-25 15:44:43.574,35,1,35718,6694,7,0.73,RTL,80.63
2024-02-25 15:44:45.098,57,17,37334,2214,6,0.62,RTL,82.41
2024-02-25 15:44:49.949,45,1,29376,7454,6,0.60,RTL,82.89
2024-02-25 15:44:51.896,49,0,57482,9882,4,0.40,LTR,85.22
2024-02-25 15:45:09.814,53,1,72180,10580,4,0.40,LTR,85.24
2024-02-25 15:45:41.532,50,0,62203,9005,4,0.41,LTR,88.05
2024-02-25 15:45:48.549,40,1,39691,8777,6,0.62,RTL,84.5
2024-02-25 15:45:55.850,51,0,92474,14214,4,0.40,LTR,89.88
2024-02-25 15:45:58.195,41,1,40988,13475,6,0.60,RTL,84.97
2024-02-25 15:46:11.547,49,1,83005,11210,4,0.41,LTR,88.57
2024-02-25 15:46:12.690,55,1,34185,3580,5,0.50,RTL,86.27
2024-02-25 15:46:16.439,65,0,91148,14860,4,0.40,LTR,89.59
2024-02-25 15:46:46.684,53,0,75436,9728,4,0.41,LTR,87.01
2024-02-25 15:46:49.529,53,0,32732,4118,5,0.50,RTL,86.0
2024-02-25 15:47:08.694,43,1,41558,19866,6,0.60,RTL,87.0
2024-02-25 15:47:13.667,44,2,40984,10887,6,0.60,RTL,87.31
2024-02-25 15:47:20.092,55,2,82065,10649,4,0.40,LTR,91.96
2024-02-25 15:47:32.709,45,1,40078,9592,6,0.60,RTL,88.3
2024-02-25 15:47:33.835,50,1,92888,11542,4,0.40,LTR,90.66
2024-02-25 15:48:13.969,48,0,82922,11578,4,0.40,LTR,89.58
2024-02-25 15:48:15.923,50,1,66820,9476,4,0.40,LTR,89.9
2024-02-25 15:48:28.517,53,1,32823,2395,5,0.50,RTL,84.97
2024-02-25 15:48:42.611,46,0,65211,10293,4,0.43,LTR,88.32
2024-02-25 15:48:44.258,47,1,85985,10295,4,0.40,LTR,88.58
2024-02-25 15:48:57.227,47,1,42830,6013,6,0.60,RTL,86.27
2024-02-25 15:48:59.781,47,2,41591,4356,5,0.50,RTL,85.48
2024-02-25 15:49:37.440,50,0,71310,9777,4,0.40,LTR,89.92
2024-02-25 15:49:51.933,51,0,81691,10391,4,0.40,LTR,88.06
2024-02-25 15:49:53.134,56,2,68851,10477,4,0.43,LTR,88.06
2024-02-25 15:50:37.498,44,1,38566,8711,6,0.61,RTL,86.75
2024-02-25 15:50:50.334,55,1,44150,54,4,0.40,RTL,86.0
2024-02-25 15:50:54.458,48,0,92830,11294,4,0.40,LTR,88.32
2024-02-25 15:51:07.058,42,1,38840,6008,6,0.60,RTL,84.48
2024-02-25 15:51:16.676,46,1,42130,6784,5,0.55,RTL,84.23
2024-02-25 15:51:24.746,43,2,43347,15914,6,0.60,RTL,86.25
2024-02-25 15:51:33.868,48,2,35333,178,4,0.40,RTL,83.17
2024-02-25 15:52:50.016,52,2,44893,3344,5,0.50,RTL,89.32
2024-02-25 15:52:51.338,53,3,33575,823,4,0.40,RTL,87.26
2024-02-25 15:53:10.685,38,2,32410,3564,6,0.60,RTL,80.16
2024-02-25 15:53:13.029,37,1,33660,8599,7,0.70,RTL,82.41
2024-02-25 15:53:26.799,31,1,32917,3988,7,0.70,RTL,80.4
2024-02-25 15:53:28.124,53,16,33666,4445,7,0.70,RTL,82.4
2024-02-25 15:53:30.227,33,1,35691,3837,6,0.60,RTL,81.42
2024-02-25 15:53:42.968,60,2,76892,11848,4,0.39,LTR,92.2
2024-02-25 15:53:57.342,37,1,38757,20249,7,0.70,RTL,84.71
2024-02-25 15:54:09.635,45,2,38506,6547,6,0.60,RTL,87.52
2024-02-25 15:54:11.484,50,1,31746,3945,5,0.50,RTL,84.72
2024-02-25 15:54:36.675,52,1,60266,8530,4,0.42,LTR,84.72
2024-02-25 15:54:45.222,57,0,84686,14638,4,0.40,LTR,93.49
2024-02-25 15:55:36.877,58,0,81444,12936,4,0.40,LTR,90.15
2024-02-25 15:56:04.339,53,0,89852,10910,4,0.39,LTR,89.89
2024-02-25 15:56:09.913,55,1,90819,14319,4,0.40,LTR,91.95
2024-02-25 15:56:38.326,42,1,34873,6575,6,0.60,RTL,86.25
2024-02-25 15:56:50.127,42,1,39832,14420,6,0.63,RTL,87.51
2024-02-25 15:57:10.814,50,0,61453,11445,4,0.45,LTR,89.05
2024-02-25 15:57:22.013,36,1,39524,10553,7,0.70,RTL,83.97
2024-02-25 15:57:45.701,46,1,34104,3263,5,0.52,RTL,84.73
2024-02-25 15:58:31.312,46,0,60009,7075,4,0.40,LTR,87.51
2024-02-25 15:58:50.301,38,1,38589,11653,7,0.72,RTL,86.52
2024-02-25 15:58:53.575,45,2,41605,6694,6,0.62,RTL,87.52
2024-02-25 15:59:52.855,54,0,61916,9500,4,0.40,LTR,87.01
2024-02-25 16:01:22.994,39,0,81123,15986,5,0.55,LTR,85.99
2024-02-25 16:01:29.116,58,0,63204,10140,4,0.40,LTR,89.67
2024-02-25 16:01:35.940,36,1,39061,12972,7,0.70,RTL,83.96
2024-02-25 16:01:47.188,39,1,41572,11666,6,0.60,RTL,85.48
2024-02-25 16:02:05.230,45,1,45053,8836,6,0.60,RTL,86.26
2024-02-25 16:02:16.998,50,1,80400,11616,4,0.40,LTR,90.65
2024-02-25 16:02:22.574,56,1,96662,15212,4,0.40,LTR,89.06
2024-02-25 16:02:52.985,41,1,38273,21518,7,0.70,RTL,88.58
2024-02-25 16:04:43.719,55,2,50650,13297,5,0.50,RTL,91.15
2024-02-25 16:05:20.905,40,2,40325,11723,7,0.70,RTL,87.82
2024-02-25 16:06:10.312,39,1,36526,17941,7,0.70,RTL,86.74
2024-02-25 16:06:33.108,47,1,74513,11329,4,0.40,LTR,89.07
2024-02-25 16:06:34.628,50,0,78084,12570,4,0.40,LTR,90.89
2024-02-25 16:06:45.028,39,1,37346,18259,7,0.70,RTL,87.51
2024-02-25 16:07:05.466,38,1,34857,28133,7,0.70,RTL,89.07
2024-02-25 16:07:10.271,53,1,72244,11224,4,0.41,LTR,88.32
2024-02-25 16:08:00.877,69,6,34292,2783,5,0.50,RTL,83.17
2024-02-25 16:08:07.424,33,1,32654,19481,9,0.90,RTL,86.24
2024-02-25 16:09:13.149,47,0,65841,8817,4,0.40,LTR,90.38
2024-02-25 16:09:24.896,34,2,41167,23104,7,0.73,RTL,83.96
2024-02-25 16:09:28.041,78,19,39971,1337,4,0.42,RTL,85.22
2024-02-25 16:09:41.513,49,1,69903,8769,4,0.40,LTR,89.63
2024-02-25 16:09:43.460,45,1,57518,12966,5,0.50,LTR,87.25
2024-02-25 16:09:50.983,51,0,73672,9728,4,0.42,LTR,85.72
2024-02-25 16:09:53.179,62,10,32812,3496,6,0.60,RTL,83.4
2024-02-25 16:09:57.152,34,2,40731,21867,8,0.82,RTL,86.8
2024-02-25 16:10:02.230,39,4,34145,17360,7,0.70,RTL,84.47
2024-02-25 16:10:35.143,39,1,34057,18997,7,0.70,RTL,84.7
2024-02-25 16:10:38.215,42,5,42283,9404,6,0.62,RTL,82.88
2024-02-25 16:11:10.475,51,1,92318,12062,4,0.40,LTR,88.56
2024-02-25 16:11:21.121,56,0,74996,10346,4,0.39,LTR,90.65
2024-02-25 16:11:40.841,35,3,27591,20578,7,0.73,RTL,85.74
2024-02-25 16:12:30.195,50,1,88952,11688,4,0.40,LTR,90.69
2024-02-25 16:13:13.854,50,1,55728,8912,4,0.40,LTR,85.97
2024-02-25 16:13:27.274,51,1,81776,11018,4,0.40,LTR,89.07
2024-02-25 16:15:02.488,53,1,84436,11430,4,0.40,LTR,90.4
2024-02-25 16:15:45.774,43,0,87591,11933,4,0.40,LTR,89.07
2024-02-25 16:15:59.744,48,1,75860,2160,4,0.40,LTR,93.48
2024-02-25 16:16:02.415,54,1,76593,10421,4,0.42,LTR,89.58
2024-02-25 16:16:16.135,43,1,74722,11914,4,0.42,LTR,89.07
2024-02-25 16:16:52.172,53,1,79184,14392,4,0.40,LTR,91.96
2024-02-25 16:19:14.395,27,7,29701,17591,9,0.90,RTL,83.17
2024-02-25 16:19:42.136,32,6,29406,18451,8,0.85,RTL,86.27
2024-02-25 16:20:23.246,29,7,32341,17114,9,0.90,RTL,84.49
2024-02-25 16:20:48.035,27,8,31121,18163,7,0.75,RTL,87.0
2024-02-25 16:20:51.659,50,1,80529,11103,4,0.40,LTR,88.32
2024-02-25 16:21:26.918,31,4,37522,24703,9,0.89,RTL,87.0
2024-02-25 16:21:29.774,29,5,11923,8003,4,0.40,RTL,86.52
2024-02-25 16:23:05.456,30,5,15011,8339,5,0.50,RTL,83.71
2024-02-25 16:23:08.186,36,6,35982,17455,8,0.80,RTL,88.08
2024-02-25 16:23:38.571,55,0,61414,9566,4,0.40,LTR,89.31
2024-02-25 16:23:49.839,54,0,85938,14838,4,0.40,LTR,93.22
2024-02-25 16:25:38.348,25,6,4756,704,4,0.40,RTL,83.17
2024-02-25 16:25:58.366,27,2,3185,45,4,0.39,RTL,79.65
2024-02-25 16:26:02.795,33,3,14209,6919,4,0.41,RTL,85.73
2024-02-25 16:26:51.521,33,2,6505,513,4,0.40,RTL,83.42
2024-02-25 16:26:55.894,52,0,60275,9275,4,0.39,LTR,89.33
2024-02-25 16:27:52.248,51,1,70344,9316,4,0.40,LTR,85.5
2024-02-25 16:27:57.096,49,0,73162,9322,4,0.42,LTR,88.58
2024-02-25 16:28:20.191,54,0,93470,16396,4,0.40,LTR,91.41
2024-02-25 16:28:56.673,52,1,97572,13588,4,0.39,LTR,93.23
2024-02-25 16:29:50.103,53,5,22567,3172,6,0.63,RTL,89.07
2024-02-25 16:30:19.392,49,0,65136,9048,5,0.50,LTR,89.89
2024-02-25 16:30:35.888,58,10,19459,2203,5,0.50,RTL,84.22
2024-02-25 16:30:51.180,53,2,67518,7626,4,0.40,LTR,89.59
2024-02-25 16:30:53.856,52,1,71088,9372,4,0.40,LTR,88.56
2024-02-25 16:30:58.457,48,3,56127,12039,4,0.40,LTR,85.98
2024-02-25 16:31:26.217,50,2,29031,2138,5,0.52,RTL,87.26
2024-02-25 16:31:38.587,55,2,27615,3349,5,0.52,RTL,84.23
2024-02-25 16:32:37.194,49,2,31136,4615,6,0.60,RTL,86.98
2024-02-25 16:32:39.889,51,3,31571,3513,6,0.62,RTL,82.4
2024-02-25 16:33:06.181,39,2,26357,4596,7,0.70,RTL,79.35
2024-02-25 16:33:40.891,54,2,29201,1904,5,0.52,RTL,85.48
2024-02-25 16:33:48.688,49,1,80413,7675,4,0.42,LTR,87.95
2024-02-25 16:34:23.476,47,2,62088,19248,4,0.42,LTR,85.75
2024-02-25 16:34:25.228,51,1,58858,5126,4,0.43,LTR,93.48
2024-02-25 16:34:26.798,51,2,72419,5965,4,0.42,LTR,89.91
2024-02-25 16:34:32.324,49,3,40286,6181,6,0.60,RTL,85.75
2024-02-25 16:34:35.470,49,6,20474,5348,5,0.52,RTL,83.42
2024-02-25 16:35:07.783,46,2,41596,6524,6,0.60,RTL,85.49
2024-02-25 16:35:12.163,46,4,27953,5627,7,0.71,RTL,82.89
2024-02-25 16:35:13.736,45,2,24361,8006,7,0.71,RTL,84.5
2024-02-25 16:35:28.500,54,0,76953,8217,4,0.40,LTR,88.07
2024-02-25 16:35:34.028,49,8,26184,1870,5,0.51,RTL,83.27
2024-02-25 16:35:40.995,60,4,24339,3306,5,0.50,RTL,85.98
2024-02-25 16:36:08.964,48,1,75541,12766,5,0.50,LTR,88.32
2024-02-25 16:36:33.578,43,6,34738,9650,7,0.70,RTL,83.97
2024-02-25 16:36:46.672,55,2,37539,5743,5,0.52,RTL,87.8
